#TYPE System.Management.Automation.PSCustomObject
"Name","LocalPackage"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DDE710CFB5468D44D94826D30E961F9B","@{LocalPackage=C:\Windows\Installer\811c8bb.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DE2E85EB07854094C9E82CC66E419E23","@{LocalPackage=C:\Windows\Installer\447461b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DE5A23FA8BB4B4148A3679F0CDF24E0E","@{LocalPackage=C:\Windows\Installer\2ec039a7.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DF155A951C3B48440B6C1DEB6879BB40","@{LocalPackage=C:\Windows\Installer\c2ea675.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DF1D8999DE9873B47991CE9BE99152EE","@{LocalPackage=C:\Windows\Installer\469b296a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DF7E67545F8FDA1419C8EB338F4DAADD","@{LocalPackage=C:\Windows\Installer\2f2ed0.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DF83DE83BED78364ABF2916719AD5468","@{LocalPackage=C:\Windows\Installer\908677aa.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DF8E03FDD0FC1034F89C294ABAAA3593","@{LocalPackage=C:\Windows\Installer\41b67355.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\DFC46024C0AB7AF4CBB611292C6FDDDF","@{LocalPackage=C:\Windows\Installer\88749c4.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E01A24AD02416B949900E1CC2658D048","@{LocalPackage=C:\Windows\Installer\41b6733f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E08D38BFE87C0B14D880F4DA86988E76","@{LocalPackage=C:\Windows\Installer\6cd613c8.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E154A31604E2FF546BEE47C0AC83494B","@{LocalPackage=C:\Windows\Installer\908677a4.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E2027BFBFBB9DBD43BBB8CDCD86EE1FC","@{LocalPackage=C:\Windows\Installer\8fdfa697.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E27C022CDC930CD43A1CC6119E883C22","@{LocalPackage=C:\Windows\Installer\8fdfa67c.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E2DDFE696946C0E4E92A30A40F7812A1","@{LocalPackage=C:\Windows\Installer\811cece.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E3976AF4D6C39354182DC39009EC5300","@{LocalPackage=C:\Windows\Installer\23871253.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E3D598D5CC2C49045A267D0E2F07ABF8","@{LocalPackage=C:\Windows\Installer\8fdfa779.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E3E5889F05A2872438DDFF8ED2AA5A8B","@{LocalPackage=C:\Windows\Installer\6f90bcc8.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E4AA35358E5DBD2438975024AD5663D9","@{LocalPackage=C:\Windows\Installer\58e7cf9d.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E4CD4B8C45263B64B9704C68C4159272","@{LocalPackage=C:\Windows\Installer\8874a50.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E55ED4419BE41334C9F2EE2120692483","@{LocalPackage=C:\Windows\Installer\58e7d04a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E5790921254D17D43BDC90B6B490ED16","@{LocalPackage=C:\Windows\Installer\811c5fe.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E58EE3EE5775139408339305E785E79B","@{LocalPackage=C:\Windows\Installer\811c6cc.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E5BCB4C48546375499FD35E5CFDFA6CF","@{LocalPackage=C:\Windows\Installer\8fad994f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E5D14191AD8111845A0FD58002BB1207","@{LocalPackage=C:\Windows\Installer\58e7d027.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E6276F7899F60F24E811557D895ED75D","@{LocalPackage=C:\Windows\Installer\811cf50.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E73A0E690C8FD4642978AE21C2B425EF","@{LocalPackage=C:\Windows\Installer\908676ff.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E76535E2F8613C84E847F912DF176103","@{LocalPackage=C:\Windows\Installer\2ec03a5f.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E7D9E48ABA5AD79439B5CD3DAB84BA95","@{LocalPackage=C:\Windows\Installer\58e7d06c.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E85541123E76109408CCC2152AC7B02C","@{LocalPackage=C:\Windows\Installer\904c1dba.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E8623A6F601B2A74C9609AC81F524269","@{LocalPackage=C:\Windows\Installer\8fad9994.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E8C5C5D6D5033AA4799B6FACD7959BB9","@{LocalPackage=C:\Windows\Installer\811cf2c.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E8E6FEE64589DCD468F224D22F9F487F","@{LocalPackage=C:\Windows\Installer\8fad9591.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E97D1A593E4197F4E85FF9D50C965014","@{LocalPackage=C:\Windows\Installer\23871355.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E9A8D33AC4024654694B7A8B0C2DFC64","@{LocalPackage=C:\Windows\Installer\58e7ce79.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\E9CFE7AC572E5E84C8B463A13CF8F155","@{LocalPackage=C:\Windows\Installer\af408227.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\EA1BA9A75B8954B4688B337A9B647DAC","@{LocalPackage=C:\Windows\Installer\811d0b5.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\EA3ADD0133624624A87D634CD049ECDC","@{LocalPackage=C:\Windows\Installer\469b28a9.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\EA4F9FE6C190CFC4FA9F78E910BB819D","@{LocalPackage=C:\Windows\Installer\c2ea6af.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\EACCAE5144F788E48B4AECD319E4ECFB","@{LocalPackage=C:\Windows\Installer\8874a1a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\EB00CC6DDD3CCDA48832F842BC0A1E41","@{LocalPackage=C:\Windows\Installer\af408221.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\ED6F4D8A89FDC20409FD363DF69F3C1F","@{LocalPackage=C:\Windows\Installer\33eb6732.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\ED8A00E352CF75D43B220F0094221637","@{LocalPackage=C:\Windows\Installer\955ab4cb.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\EEB582983B2B8A342AD092B4AA124812","@{LocalPackage=C:\Windows\Installer\91a2a600.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\EF0C38773D195A44BA6BA2C5DBCAADD0","@{LocalPackage=C:\Windows\Installer\811c4a3.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\EF2886E0E0A81F54CAE38FEE1A3401FF","@{LocalPackage=C:\Windows\Installer\811c52e.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F00BE185C4B6B7643A41F37B16D03E39","@{LocalPackage=C:\Windows\Installer\2387130d.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F0EEC5C732867BB42AF867EF1CE46BCA","@{LocalPackage=C:\Windows\Installer\811c4ed.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F13D976A5D57BC541BF9EAC98325E7F9","@{LocalPackage=C:\Windows\Installer\c2ea5e5.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F178CC75B62457948B240821ED58A48F","@{LocalPackage=C:\Windows\Installer\811c95c.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F1A6147B4F475904F8719109ECC88D74","@{LocalPackage=C:\Windows\Installer\85915f2.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F246E256CBB71A34D98B87D64D3D9B0F","@{LocalPackage=C:\Windows\Installer\811c528.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F25B05D0A5BA7B446AC7D24E6F41340D","@{LocalPackage=C:\Windows\Installer\8874b7d.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F25C6B54B1E8E9B4582B708A7789F679","@{LocalPackage=C:\Windows\Installer\58e7cd90.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F345E6B545F11FF4E8BA80094F9E81DB","@{LocalPackage=C:\Windows\Installer\2387118a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F38BABBD05D8BFA40BFFB809AC862B51","@{LocalPackage=C:\Windows\Installer\8fad9800.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F3CAB594953BDCE42B0EE7289604F984","@{LocalPackage=C:\Windows\Installer\811c567.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F3FC5A59EEAD60A48B40D9E77D51F0AC","@{LocalPackage=C:\Windows\Installer\8ca399ca.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F427E9CEB3C781F4DBAE73620B41BABC","@{LocalPackage=C:\Windows\Installer\c2ea6f5.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F46B7A2D1EB118345A55EF9407B89FF2","@{LocalPackage=C:\Windows\Installer\811c49c.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F4FDF23201993D54EA26FF42DF05BCA6","@{LocalPackage=C:\Windows\Installer\58e7cf37.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F51E1D71FDCF86D40A77B5F505D68B36","@{LocalPackage=C:\Windows\Installer\811c579.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F54450FC611430F49B5C15992319288C","@{LocalPackage=C:\Windows\Installer\8fdfa7fb.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F5A0E1A75A459B442B866376041DB244","@{LocalPackage=C:\Windows\Installer\8874a67.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F6B5B713818A67641BBCDA544E041737","@{LocalPackage=C:\Windows\Installer\811c939.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F6DF4B1F9F4C7B24B9E9FBB3428A91D2","@{LocalPackage=C:\Windows\Installer\8fad9942.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F6FC86678FDDD6643907027BE0BFD982","@{LocalPackage=C:\Windows\Installer\58e7cd8a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F7C12749E46289844A5E2778C2946771","@{LocalPackage=C:\Windows\Installer\c2ea615.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F8B9ED38492EF11479F774706E24B4BB","@{LocalPackage=C:\Windows\Installer\8874590.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F96981BF713CFC84FAB572D5B367051D","@{LocalPackage=C:\Windows\Installer\8fad94fe.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F9B2A291048E9364DA275F92711102E1","@{LocalPackage=C:\Windows\Installer\2ec039ba.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F9D999E3C5482BB4D89622CCC873EAC2","@{LocalPackage=C:\Windows\Installer\8fdfa65c.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\F9EDC915EE15CA04A9E01C30F4882FD2","@{LocalPackage=C:\Windows\Installer\8b009a3c.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\FA6806B960697304890E8845F9BEA09E","@{LocalPackage=C:\Windows\Installer\8fdfa758.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\FAD9D1D114B36C040919FA94B40B9A55","@{LocalPackage=C:\Windows\Installer\8ca398ea.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\FBF5DF5BF0517DB42A2D0F511D60F95C","@{LocalPackage=C:\Windows\Installer\811d18b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\FC42046767156FD4F92C705B922A39CC","@{LocalPackage=C:\Windows\Installer\8fdfa690.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\FD4097F1867AB834F99A57EFC14D461A","@{LocalPackage=C:\Windows\Installer\811cd5b.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\FD9FB0B8BF1EE7F4AB47AC4EE9B40EA2","@{LocalPackage=C:\Windows\Installer\af4082cc.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\FDF405A07F8F29743906F1543EF800D5","@{LocalPackage=C:\Windows\Installer\8fad97d7.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\FE6BC6BAB5B17BF4881D36BE54207CB0","@{LocalPackage=C:\Windows\Installer\904c1d3a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\FEEB687CAFA3A0F4F974830F08ADAC00","@{LocalPackage=C:\Windows\Installer\6fa20692.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\FEF04CC99638B954CAB07F4CF7CA0F46","@{LocalPackage=C:\Windows\Installer\904c1da2.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\FFA1340BEA7ACBD408CCAA1F0CC9966F","@{LocalPackage=C:\Windows\Installer\811cf1a.msp}"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Patches\FFBC9BCA123B1184CAF8135B2A99F315","@{LocalPackage=C:\Windows\Installer\904c1da8.msp}"

